,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
371,45,4,2,1,0,142.0,0,1,0,19,9,258,1,105,4,0
372,41,0,2,1,0,1104.0,1,0,2,12,8,120,2,-1,0,3
373,56,1,2,1,0,663.0,0,1,0,8,5,819,3,-1,0,3
374,30,0,2,1,0,2.0,1,0,1,18,8,56,9,-1,0,3
375,38,4,2,2,0,427.0,1,0,0,6,8,17,3,169,0,0
376,51,9,1,1,0,1123.0,0,0,2,18,6,54,4,-1,0,3
377,35,4,2,2,0,107.0,1,0,0,6,8,142,3,-1,0,3
378,31,7,2,1,0,8.0,0,0,0,7,5,340,3,-1,0,3
379,32,4,1,1,0,134.0,1,1,0,15,8,532,3,-1,0,3
380,31,1,1,2,0,6562.0,1,0,0,19,1,118,2,-1,0,3
381,28,9,2,3,0,0.0,1,0,0,27,4,183,1,92,2,2
382,60,5,1,1,0,6132.0,0,0,0,4,3,266,2,-1,0,3
383,30,0,1,2,0,1717.0,0,1,2,2,5,218,2,-1,0,3
384,26,9,2,2,0,43.0,1,1,0,29,4,169,3,246,1,0
385,31,4,2,2,0,6248.0,1,0,2,9,8,154,2,-1,0,3
386,46,9,1,1,0,49.0,1,0,2,30,8,96,3,-1,0,3
387,45,1,1,1,0,805.0,1,0,2,15,8,186,3,-1,0,3
388,45,10,1,2,0,579.0,1,0,0,30,5,141,2,-1,0,3
389,46,1,1,1,0,4707.0,1,0,2,23,8,93,8,-1,0,3
390,38,7,1,1,0,43.0,1,0,2,4,6,213,2,-1,0,3
391,32,9,1,1,0,0.0,0,0,0,21,1,120,3,-1,0,3
392,48,4,1,2,0,0.0,0,1,0,19,3,204,4,182,1,2
393,33,1,1,0,0,245.0,1,1,0,8,8,253,3,-1,0,3
394,27,3,1,0,1,-238.0,0,0,0,14,5,132,4,-1,0,3
395,33,1,0,0,0,60.0,0,0,2,9,8,131,1,-1,0,3
396,57,9,1,1,0,20.0,0,0,0,22,1,119,2,-1,0,3
397,59,11,1,0,0,1470.0,0,0,2,5,6,74,1,-1,0,3
398,37,1,0,1,0,0.0,1,1,0,4,3,131,1,-1,0,3
399,35,7,1,1,0,1417.0,1,0,0,14,8,65,3,-1,0,3
400,44,9,2,3,0,509.0,0,0,0,22,0,71,7,-1,0,3
401,34,9,2,2,0,1393.0,1,0,0,15,0,540,3,271,3,2
402,43,4,1,2,0,1188.0,0,0,0,27,8,140,2,-1,0,3
403,30,9,1,2,0,0.0,1,1,0,23,5,232,1,-1,0,3
404,35,4,1,2,0,0.0,0,0,0,22,8,98,2,-1,0,3
405,53,1,1,1,0,1023.0,1,0,2,21,8,150,3,-1,0,3
406,41,1,1,0,0,2453.0,1,0,2,15,8,1052,1,-1,0,3
407,39,1,1,0,0,1.0,1,0,2,1,5,165,1,745,2,0
408,35,2,2,1,0,1381.6510878323932,1,0,0,19,9,147,1,-1,0,3
409,27,8,2,2,0,3687.0,0,0,0,8,0,335,2,-1,0,3
410,47,4,1,1,0,0.0,1,1,0,17,9,124,2,-1,0,3
411,41,4,2,2,0,3679.0,1,0,0,21,9,146,1,101,1,0
412,33,4,1,2,0,1381.6510878323932,1,0,0,20,9,437,4,-1,0,3
413,50,9,1,1,0,-157.0,1,0,2,27,8,353,3,-1,0,3
414,57,0,1,0,0,1694.0,1,0,1,17,9,378,1,-1,0,3
415,32,1,1,1,0,489.0,1,0,2,20,8,212,1,-1,0,3
416,58,1,1,0,0,0.0,1,0,0,31,5,5,25,-1,0,3
417,39,7,1,1,0,124.0,1,0,0,31,5,81,5,-1,0,3
418,82,5,0,0,0,928.0,0,0,1,23,11,217,2,188,3,1
419,41,9,1,1,0,421.0,1,1,0,17,9,85,1,-1,0,3
420,29,0,1,1,0,1381.6510878323932,1,0,0,14,8,374,2,-1,0,3
421,43,9,1,1,0,714.0,1,0,0,16,5,255,1,-1,0,3
422,48,7,1,0,0,222.0,1,0,0,11,8,127,2,369,1,0
423,41,0,1,1,0,960.0,0,0,1,18,9,50,3,-1,0,3
424,31,8,2,1,0,430.0,0,0,0,5,3,129,4,-1,0,3
425,32,4,1,2,0,1331.0,0,0,0,12,1,93,1,104,4,2
426,52,9,1,1,0,5006.0,1,0,2,15,8,112,1,-1,0,3
427,26,7,1,1,0,1381.6510878323932,1,0,2,13,8,116,1,-1,0,3
428,50,10,1,1,0,193.0,1,0,2,18,6,305,6,-1,0,3
429,38,4,1,2,1,-562.0,1,0,2,3,6,206,1,-1,0,3
430,41,7,1,1,0,2211.0,1,0,0,15,8,210,2,-1,0,3
431,26,1,1,1,0,242.0,1,0,0,24,5,117,2,-1,0,3
432,42,4,1,2,0,-100.0,1,0,0,15,5,87,5,-1,0,3
433,33,7,2,1,0,0.0,1,0,2,20,8,134,3,-1,0,3
434,38,9,2,2,0,218.0,1,1,2,28,8,74,2,-1,0,3
435,39,7,1,1,0,64.0,0,0,0,29,5,100,3,-1,0,3
436,42,1,1,1,0,1297.0,1,0,0,3,0,697,2,-1,0,3
437,47,4,1,2,0,393.0,1,1,0,21,5,419,2,-1,0,3
438,56,2,1,2,0,40.0,0,1,0,11,5,123,2,-1,0,3
439,50,0,2,1,0,692.0,1,0,2,30,8,136,8,-1,0,3
440,30,9,2,1,0,254.0,1,1,0,24,6,167,3,416,2,3
441,59,4,1,0,0,0.0,1,0,0,8,8,130,1,-1,0,3
442,25,7,2,1,0,199.0,0,0,0,15,3,101,2,-1,0,3
443,27,9,2,2,0,1381.6510878323932,0,1,0,28,4,389,1,-1,0,3
444,46,5,2,0,0,1190.0,0,0,2,6,6,316,2,-1,0,3
445,34,1,1,1,0,-1725.0,1,0,2,27,8,452,2,-1,0,3
446,48,4,1,2,0,2498.0,0,0,0,14,1,98,2,-1,0,3
447,37,6,2,2,0,1116.0,0,0,2,17,6,184,1,-1,0,3
448,41,4,1,0,0,0.0,1,0,0,16,3,65,1,-1,0,3
449,29,1,1,1,0,247.0,0,1,0,7,5,199,1,-1,0,3
450,34,1,1,1,0,504.0,1,0,2,28,8,260,2,-1,0,3
451,33,1,1,0,0,1050.0,1,0,2,26,8,304,4,-1,0,3
452,37,10,1,0,0,7005.0,1,0,2,21,8,217,2,-1,0,3
453,40,1,1,2,0,89.0,1,1,1,9,3,148,6,-1,0,3
454,28,9,2,2,0,940.0,1,0,2,19,6,296,1,-1,0,3
455,45,3,1,1,0,1041.0,1,0,2,29,8,238,3,-1,0,3
456,45,1,1,1,0,1381.6510878323932,1,0,2,26,8,112,2,-1,0,3
457,33,9,2,2,0,34.0,0,0,0,28,1,-1,30,-1,0,3
458,31,4,2,2,0,0.0,1,0,0,8,11,76,1,-1,0,3
459,48,9,1,1,0,-500.0,1,0,2,7,8,78,5,-1,0,3
460,56,4,1,2,0,3172.0,1,0,0,5,3,139,1,-1,0,3
461,34,0,1,1,0,4902.0,1,0,0,6,8,59,1,167,1,0
462,30,1,2,1,0,1381.6510878323932,1,0,0,14,8,14,3,358,1,1
463,40,4,2,2,0,36.0,1,0,2,27,8,240,3,-1,0,3
464,44,4,1,2,0,149.0,1,0,0,29,4,507,1,220,2,2
465,46,4,2,2,0,2044.0,0,0,1,4,3,25,1,-1,0,3
466,30,2,1,1,0,12737.0,0,1,0,19,9,589,2,-1,0,3
467,30,9,2,2,0,411.0,0,0,0,21,0,142,1,-1,0,3
468,39,1,1,0,0,451.0,1,0,2,20,8,383,1,-1,0,3
469,37,0,1,1,0,2254.0,0,0,1,2,3,233,2,-1,0,3
470,39,0,0,1,0,399.0,1,1,0,14,1,133,2,-1,0,3
471,31,1,2,2,0,2197.0,1,0,2,23,8,146,3,-1,0,3
472,24,1,1,1,0,1470.0,1,0,0,12,8,212,1,-1,0,3
473,37,0,1,1,0,1381.6510878323932,1,1,2,28,8,103,4,-1,0,3
474,33,0,2,1,0,344.0,1,0,0,20,1,103,4,-1,0,3
475,35,7,2,1,0,257.0,1,0,2,2,6,518,1,-1,0,3
476,57,1,2,0,0,3495.0,0,1,0,19,9,362,3,-1,0,3
477,41,0,1,0,0,-306.0,1,0,2,15,8,500,1,-1,0,3
478,58,5,1,0,0,0.0,1,0,2,23,8,138,6,-1,0,3
479,41,0,0,1,0,348.0,1,0,2,27,8,233,3,-1,0,3
480,71,5,1,1,0,2064.0,0,0,0,9,9,379,2,92,3,0
481,41,3,1,1,0,1270.0,0,0,0,29,4,208,3,-1,0,3
482,41,1,2,1,0,416.0,0,0,2,17,1,8,1,-1,0,3
483,38,9,1,1,0,69.0,0,1,0,24,5,915,2,-1,0,3
484,46,1,0,1,0,168.0,1,0,0,20,0,255,1,336,4,1
485,56,0,0,1,0,0.0,0,0,0,18,9,100,1,154,2,0
486,38,0,1,1,0,-728.0,1,0,0,11,5,333,1,-1,0,3
487,46,0,1,1,0,1083.0,0,0,0,25,1,67,9,-1,0,3
488,42,9,0,2,0,2611.0,1,0,0,25,6,300,1,389,3,0
489,35,7,0,1,0,78.0,1,0,1,13,8,630,3,371,3,0
490,42,7,0,1,0,108.0,0,0,0,25,5,360,13,-1,0,3
491,50,1,1,0,0,-522.0,1,0,0,13,8,863,3,-1,0,3
492,42,2,2,1,0,1049.0,1,1,0,20,0,180,1,-1,0,3
493,47,4,0,2,0,1381.6510878323932,1,0,1,27,10,251,1,-1,0,3
494,41,0,1,1,0,976.0,1,0,0,18,5,69,7,-1,0,3
495,36,1,1,1,0,342.0,1,1,2,21,8,88,3,-1,0,3
496,54,4,1,2,0,313.0,1,0,2,5,8,83,2,-1,0,3
497,31,4,1,2,0,877.0,0,0,0,9,11,209,1,92,8,2
498,27,3,1,0,0,0.0,1,0,0,23,5,435,3,-1,0,3
499,58,1,1,1,0,1826.0,1,0,2,19,6,47,3,-1,0,3
500,49,7,0,1,0,3250.0,0,0,2,16,6,32,3,-1,0,3
501,33,0,2,1,0,346.0,1,0,0,5,8,24,7,354,2,1
502,31,4,2,2,0,4331.0,1,0,0,22,5,318,1,-1,0,3
503,55,7,1,1,0,560.0,1,0,2,9,8,91,3,-1,0,3
504,41,7,1,1,0,510.0,1,0,0,9,8,75000,2,-1,0,3
505,50,9,1,2,0,267.0,1,0,0,21,9,30,1,-1,0,3
506,33,3,1,0,0,212.0,1,0,0,11,5,260,2,-1,0,3
507,37,9,1,2,0,0.0,1,0,0,2,3,440,2,-1,0,3
508,28,9,2,1,0,631.0,0,0,0,29,0,835,7,-1,0,3
509,42,0,0,1,0,1076.0,1,0,2,14,8,213,1,-1,0,3
510,33,7,1,1,0,766.0,1,0,0,28,5,22,3,-1,0,3
511,32,0,1,1,0,752.0,1,0,0,6,8,519,2,166,5,0
512,56,1,0,1,0,2780.0,1,0,1,6,3,81,3,-1,0,3
513,48,1,2,1,0,2288.0,0,0,2,24,6,114,4,-1,0,3
514,32,9,2,1,0,1179.0,0,0,1,29,1,116,2,-1,0,3
515,38,7,1,1,0,1970.0,1,0,0,30,0,701,1,176,1,2
516,49,4,1,2,0,1912.0,1,0,0,20,1,380,4,-1,0,3
517,50,1,1,3,0,1389.0,1,0,2,19,6,162,3,-1,0,3
518,60,5,1,1,0,1145.0,0,0,0,6,1,167,2,-1,0,3
519,50,2,1,2,0,5420.0,1,0,0,17,9,73,1,-1,0,3
520,30,9,2,2,0,236.0,1,0,2,16,8,197,1,-1,0,3
521,29,4,2,2,0,697.0,0,0,0,30,0,365,1,85,1,2
522,37,4,1,2,0,58.0,1,0,2,5,8,98,2,-1,0,3
523,35,9,2,1,0,5059.0,0,1,0,7,1,115,2,-1,0,3
524,150,1,1,1,0,-99.0,1,0,2,6,8,111,2,-1,0,3
525,53,9,0,1,0,392.0,1,0,2,28,8,59,1,-1,0,3
526,32,1,2,2,0,60.0,1,1,0,11,1,248,2,462,1,0
527,46,9,1,1,0,138.0,1,0,0,7,0,226,2,-1,0,3
528,41,4,0,2,0,1064.0,0,0,0,25,1,81,4,-1,0,3
529,35,4,1,2,0,358.0,0,0,2,27,6,18,1,-1,0,3
530,70,5,0,1,0,4572.0,0,0,0,8,5,173,11,162,5,0
531,36,7,2,1,0,23.0,1,0,0,28,2,256,1,-1,0,3
532,58,1,1,1,0,1381.6510878323932,1,0,0,16,0,104,1,332,2,0
533,47,1,1,1,0,11305.0,0,0,0,22,1,118,6,-1,0,3
534,32,0,1,1,0,8749.0,1,1,2,21,10,294,1,-1,0,3
535,38,10,1,0,0,7005.0,1,0,0,7,5,370,1,412,1,0
536,58,4,0,2,0,26254.0,1,0,0,21,9,53,1,31,1,0
537,46,1,1,1,0,229.0,1,0,0,17,0,191,1,-1,0,3
538,35,1,1,0,0,2490.0,1,0,0,18,8,170,1,180,3,0
539,44,7,0,1,0,240.0,1,0,2,8,8,155,2,-1,0,3
540,58,4,1,2,0,299.0,0,0,0,16,5,120,4,-1,0,3
541,36,0,1,1,0,639.0,1,0,2,6,8,191,1,-1,0,3
542,41,9,1,2,0,63.0,0,0,0,25,1,36,3,-1,0,3
543,38,7,1,3,0,4644.0,1,0,1,18,9,55,2,-1,0,3
544,27,9,2,1,0,18.0,0,0,0,29,4,107,3,-1,0,3
545,32,4,1,2,0,250.0,1,0,0,1,0,247,2,-1,0,3
546,44,1,1,1,0,199.0,1,0,0,12,8,150,7,-1,0,3
547,44,7,1,1,0,522.0,0,1,2,20,6,911,1,-1,0,3
548,30,7,2,1,0,862.0,1,1,2,20,8,550,2,-1,0,3
549,51,5,1,1,0,0.0,1,0,0,11,10,146,4,-1,0,3
550,54,3,1,1,1,0.0,0,0,0,30,0,103,3,-1,0,3
551,48,9,1,2,0,443.0,1,0,0,8,8,235,2,-1,0,3
552,40,9,1,1,0,-496.0,0,0,1,28,5,22,2,-1,0,3
553,40,1,1,0,0,-166.0,1,0,2,13,8,136,1,-1,0,3
554,63,5,0,0,0,1840.0,0,0,0,12,7,71,3,-1,0,3
555,39,7,1,1,0,1442.0,0,0,0,22,0,70,3,-1,0,3
556,52,9,0,1,0,225.0,0,0,0,21,1,58,2,-1,0,3
557,40,0,1,2,0,1381.6510878323932,0,0,2,9,6,29,1,-1,0,3
558,42,10,2,1,0,1523.0,1,0,0,2,3,736,1,-1,0,3
559,41,9,1,1,0,-312.0,1,0,0,11,8,90,1,348,1,0
560,60,5,1,0,0,71188.0,0,0,0,6,10,205,1,-1,0,3
561,53,5,1,1,0,-686.0,0,1,2,2,6,255,3,-1,0,3
562,36,4,2,2,0,3850.0,1,0,0,4,8,8,2,-1,0,3
563,28,1,2,1,0,476.0,0,0,0,8,5,306,1,-1,0,3
564,26,10,2,1,0,461.0,0,0,0,28,4,214,1,-1,0,3
565,38,1,1,3,0,0.0,1,0,0,2,0,477,2,267,1,0
566,34,6,2,2,0,36.0,0,0,1,28,4,55,1,-1,0,3
567,39,7,2,1,0,-189.0,1,0,2,30,8,76,9,-1,0,3
568,39,1,1,0,0,3705.0,1,0,2,16,6,77,1,-1,0,3
569,44,1,1,1,0,647.0,1,0,0,6,0,276,2,-1,0,3
570,28,8,2,1,0,404.0,1,0,0,18,8,33,2,367,4,1
571,55,1,1,0,0,828.0,1,0,2,30,8,246,1,-1,0,3
572,45,3,1,1,0,870.0,0,1,2,19,6,258,2,-1,0,3
573,55,1,1,0,0,1101.0,0,0,2,18,6,744,3,-1,0,3
574,28,7,2,1,0,40.0,1,0,2,28,8,313,2,-1,0,3
575,51,1,1,0,0,3764.0,0,0,1,9,7,450,3,181,6,2
576,39,7,1,1,1,-697.0,1,0,0,31,5,423,2,-1,0,3
577,40,1,2,0,0,-21.0,0,0,0,18,8,68,2,368,3,0
578,50,1,1,2,0,199.0,1,1,0,3,3,116,2,253,1,0
579,55,4,1,2,0,154.0,0,0,1,11,8,70,2,367,3,0
580,27,9,1,2,0,8.0,1,1,0,18,8,398,1,370,2,0
581,52,0,1,1,0,1381.6510878323932,0,0,0,22,0,91,2,275,1,0
582,33,1,1,0,0,0.0,1,0,0,20,9,173,1,-1,0,3
583,32,7,2,1,0,914.0,1,0,2,17,6,236,2,-1,0,3
584,29,9,2,1,0,3313.0,1,0,2,5,6,18,3,-1,0,3
585,58,1,0,1,0,916.0,0,0,0,7,5,244,4,-1,0,3
586,29,3,2,2,0,19.0,0,0,0,4,8,268,1,88,4,2
587,26,7,2,1,0,5533.0,1,0,0,7,8,582,2,283,4,0
588,51,4,0,2,0,0.0,0,1,0,22,5,176,2,-1,0,3
589,49,7,0,1,0,579.0,1,0,0,11,8,158,1,-1,0,3
590,35,6,1,2,0,8647.0,0,0,0,19,9,140,2,-1,0,3
591,46,9,1,1,0,57.0,0,0,2,28,8,796,1,-1,0,3
592,37,4,1,2,0,2364.0,0,0,1,18,5,662,4,-1,0,3
593,56,1,1,0,0,3643.0,0,0,2,20,6,11,3,-1,0,3
594,59,4,1,2,0,123.0,1,0,0,30,5,70,6,-1,0,3
595,43,1,1,1,0,0.0,0,0,2,6,8,187,1,-1,0,3
596,57,2,1,1,0,1381.6510878323932,1,1,0,15,8,-20,1,-1,0,3
597,23,1,2,1,0,1690.0,1,1,2,30,8,163,3,-1,0,3
598,51,4,1,1,0,3180.0,1,0,0,9,5,384,1,-1,0,3
599,32,4,2,2,0,3050.0,1,0,0,21,9,58,1,182,1,0
600,61,5,1,1,0,123.0,0,0,0,7,5,112,2,-1,0,3
601,33,0,0,1,0,1762.0,1,0,0,19,9,146,2,-1,0,3
602,59,4,1,2,0,2020.0,0,1,2,9,6,250,2,-1,0,3
603,57,1,1,1,0,166.0,0,0,0,4,1,58,2,-1,0,3
604,41,0,0,1,0,295.0,1,0,0,17,9,123,1,164,2,2
605,45,4,1,2,0,4112.0,0,0,0,18,1,140,13,-1,0,3
606,33,1,1,1,0,19.0,1,0,0,4,3,56,1,271,1,1
607,46,1,1,3,0,9328.0,1,0,0,5,8,725,3,-1,0,3
608,39,4,1,2,0,351.0,1,0,2,20,8,999,3,-1,0,3
609,39,4,1,2,0,278.0,0,1,0,28,5,60,3,-1,0,3
610,61,4,1,2,0,0.0,1,1,0,7,2,85,2,-1,0,3
611,33,1,2,1,0,33.0,1,0,2,9,8,557,1,-1,0,3
612,36,9,0,1,0,566.0,1,0,2,20,8,129,2,-1,0,3
613,32,4,1,2,0,92.0,0,0,2,3,5,116,1,-1,0,3
614,30,1,1,3,0,4.0,1,0,0,29,5,176,21,-1,0,3
615,34,9,1,1,0,357.0,1,0,0,28,5,25,20,-1,0,3
616,67,5,1,0,0,1430.0,0,0,0,11,4,499,2,91,3,0
617,42,4,0,2,0,1243.0,0,0,0,26,1,1000,4,-1,0,3
618,33,9,1,1,0,0.0,0,0,0,20,1,113,2,-1,0,3
619,39,0,1,1,0,350.0,1,0,1,14,5,109,6,-1,0,3
620,60,1,1,1,0,5450.0,0,0,0,18,1,113,4,-1,0,3
621,44,1,2,1,0,1381.6510878323932,0,0,2,15,8,257,1,-1,0,3
622,55,4,1,2,0,926.0,1,0,0,17,9,309,1,-1,0,3
623,60,5,0,1,0,216.0,1,0,2,5,8,238,1,-1,0,3
624,37,1,1,0,0,907.0,1,0,2,3,6,23,1,-1,0,3
625,57,0,0,3,0,887.0,0,0,2,20,6,43,8,-1,0,3
626,34,0,0,1,0,25.0,0,0,0,11,5,666,2,-1,0,3
627,35,4,1,2,0,1133.0,1,0,0,3,9,102,1,-1,0,3
628,39,6,1,2,0,3059.0,1,1,2,20,8,394,1,-1,0,3
629,33,7,2,1,0,0.0,1,0,0,28,5,174,2,-1,0,3
630,41,1,1,1,0,196.0,0,0,0,21,1,81,1,-1,0,3
631,30,7,2,1,0,1381.6510878323932,1,0,2,12,8,446,1,-1,0,3
632,39,9,1,2,0,-276.0,0,1,0,11,1,121,4,-1,0,3
633,58,10,1,2,0,744.0,0,0,1,28,4,38,1,-1,0,3
634,51,1,1,1,0,463.0,1,1,0,15,5,114,4,-1,0,3
635,41,6,2,2,0,0.0,0,0,0,7,1,408,1,-1,0,3
636,57,5,1,1,0,0.0,1,0,0,5,8,127,1,363,4,0
637,45,1,1,0,0,512.0,0,0,1,16,5,98,1,-1,0,3
638,41,1,2,1,0,235.0,1,0,2,16,6,102,46,-1,0,3
639,49,7,0,1,0,0.0,1,1,2,5,8,272,1,-1,0,3
640,25,9,0,2,0,174.0,0,1,2,27,8,350,4,-1,0,3
641,42,4,1,2,0,154.0,0,0,0,26,1,183,10,-1,0,3
642,33,4,2,2,0,370.0,0,0,0,23,5,141,1,-1,0,3
643,26,10,1,0,0,440.0,0,0,0,5,3,143,1,-1,0,3
644,55,9,0,2,0,0.0,0,0,0,18,1,237,1,-1,0,3
645,56,10,1,1,0,0.0,0,0,1,2,3,492,1,-1,0,3
646,34,4,2,2,0,3635.0,1,0,2,27,8,68,9,-1,0,3
647,47,0,1,1,0,-185.0,1,0,0,18,5,84,2,-1,0,3
648,33,4,1,2,0,1602.0,0,0,0,21,9,44,3,-1,0,3
649,29,1,1,1,0,457.0,1,0,0,20,0,72,3,341,1,1
650,33,9,1,1,0,0.0,1,0,0,20,0,210,2,-1,0,3
651,32,4,1,2,0,376.0,1,0,0,23,7,248,4,-1,0,3
652,52,3,1,0,0,0.0,0,1,0,9,5,266,1,-1,0,3
653,43,4,1,2,0,422.0,0,0,0,12,1,110,1,-1,0,3
654,50,4,1,1,0,0.0,1,0,0,20,9,152,1,190,1,0
655,49,1,1,1,0,329.0,1,0,2,14,8,264,2,-1,0,3
656,32,0,2,1,0,287.0,0,0,2,15,8,465,3,-1,0,3
657,42,0,2,1,0,684.0,0,0,0,7,2,163,1,186,1,2
658,46,4,0,2,0,24598.0,1,0,0,14,8,118,4,374,3,0
659,34,6,0,3,0,28.0,0,1,0,8,5,245,1,-1,0,3
660,36,10,1,1,0,-129.0,1,0,0,29,5,121,3,-1,0,3
661,49,1,1,1,0,402.0,1,0,2,19,8,571,1,-1,0,3
662,30,0,1,1,0,-1049.0,1,0,2,20,6,160,2,-1,0,3
663,54,10,2,0,0,199.0,1,0,0,21,9,532,1,-1,0,3
664,32,4,2,2,0,-252.0,1,0,0,15,8,250,1,-1,0,3
665,41,7,1,0,0,31.0,0,1,0,19,9,131,3,133,3,0
666,31,9,2,0,0,1381.6510878323932,1,0,0,4,3,140,4,252,1,0
667,36,1,1,2,0,4932.0,1,0,0,21,9,273,5,-1,0,3
668,48,4,1,2,0,342.0,0,0,2,16,6,452,1,-1,0,3
669,36,0,1,1,0,2278.0,1,0,0,15,8,200,2,298,1,0
670,45,7,1,1,0,133.0,0,0,0,21,9,358,3,-1,0,3
671,78,5,1,0,0,680.0,0,0,1,24,8,838,1,89,9,0
672,24,1,2,1,0,-10.0,1,0,2,13,8,106,1,-1,0,3
673,38,7,1,1,0,129.0,1,0,0,5,8,205,2,-1,0,3
674,47,3,1,1,0,3940.0,1,0,0,5,1,226,3,97,2,0
675,50,1,1,1,0,160.0,1,0,2,13,8,334,1,-1,0,3
676,49,7,0,0,0,90.0,0,0,0,23,5,126,4,-1,0,3
677,60,5,1,1,0,5789.0,1,0,0,12,8,50,5,-1,0,3
678,45,10,2,0,0,8725.0,0,0,0,8,5,286,2,-1,0,3
679,38,2,1,1,0,0.0,1,1,0,17,9,258,1,-1,0,3
680,51,1,1,0,0,3844.0,0,0,0,15,7,195,2,215,1,1
681,31,7,2,1,0,31.0,1,1,2,26,8,501,2,-1,0,3
682,40,4,1,2,0,12212.0,0,0,0,19,9,100,3,-1,0,3
683,57,9,0,2,0,0.0,1,0,0,31,5,24,16,-1,0,3
684,40,10,1,2,0,2135.0,1,0,0,5,3,171,5,230,1,0
685,56,5,1,1,0,0.0,1,0,2,7,8,333,4,-1,0,3
686,29,1,1,1,0,1074.0,0,0,0,2,3,153,1,-1,0,3
687,55,4,1,1,0,11743.0,1,0,2,30,8,75,1,-1,0,3
688,31,9,2,1,0,2388.0,0,0,0,5,1,123,1,-1,0,3
689,26,9,1,2,0,-385.0,1,0,0,28,5,163,3,-1,0,3
690,28,4,2,1,0,967.0,1,0,0,20,0,174,1,334,1,0
691,38,4,1,2,0,7124.0,0,0,2,16,6,301,6,-1,0,3
692,37,1,1,0,0,1104.0,0,0,2,18,6,15,8,-1,0,3
693,60,5,1,0,0,566.0,0,1,0,23,5,423,1,-1,0,3
694,44,6,2,1,0,125.0,1,0,1,17,0,109,2,-1,0,3
695,49,3,1,0,0,0.0,1,0,0,25,5,42,3,-1,0,3
696,47,1,1,0,0,643.0,1,0,2,20,6,18,6,-1,0,3
697,58,9,1,1,0,7429.0,0,0,0,20,9,199,1,-1,0,3
698,41,9,1,1,0,169.0,1,0,2,7,8,296,2,-1,0,3
699,32,1,1,1,0,0.0,1,0,0,20,9,189,1,170,1,1
700,32,9,2,1,0,1381.6510878323932,1,0,2,28,8,79,6,-1,0,3
701,42,4,0,2,0,238.0,0,0,0,25,11,692,1,-1,0,3
702,32,9,1,1,0,5.0,1,0,0,17,9,114,1,-1,0,3
703,34,4,0,2,0,2466.0,0,0,0,2,6,143,1,281,5,1
704,30,1,1,1,0,90.0,1,0,0,12,8,232,1,-1,0,3
705,31,6,2,1,0,203.0,0,1,0,19,9,177,1,-1,0,3
706,31,2,2,1,0,379.0,1,0,0,18,5,570,2,-1,0,3
707,39,9,2,2,0,5803.0,0,0,0,2,3,83,3,-1,0,3
708,35,9,0,1,0,0.0,0,0,0,25,1,124,4,-1,0,3
709,30,9,2,1,0,-522.0,1,1,0,5,8,670,2,286,6,0
710,27,7,1,1,0,834.0,0,0,0,29,4,265,2,-1,0,3
711,32,9,2,1,0,483.0,0,0,0,8,1,580,3,-1,0,3
712,36,1,0,0,0,510.0,0,0,0,6,3,258,2,-1,0,3
713,29,4,2,2,0,600.0,1,0,0,18,10,170,5,-1,0,3
714,54,4,1,2,0,122.0,1,0,0,22,5,126,3,-1,0,3
715,47,0,1,1,0,-121.0,1,1,0,18,8,167,4,314,4,0
716,31,6,1,1,0,157.0,1,0,2,19,8,75000,1,-1,0,3
717,26,1,1,1,0,-11.0,1,1,0,17,5,1150,3,-1,0,3
718,31,4,1,1,0,0.0,0,0,0,11,1,720,1,-1,0,3
719,50,7,0,1,0,81.0,0,0,0,8,8,746,2,-1,0,3
720,37,7,0,1,0,2152.0,1,0,0,18,9,200,1,-1,0,3
721,36,1,1,1,0,1654.0,1,1,0,21,5,167,2,-1,0,3
722,49,1,1,0,0,1119.0,1,0,2,20,6,493,1,-1,0,3
723,43,1,1,1,0,15740.0,1,0,2,14,8,252,2,-1,0,3
724,41,1,0,0,0,-57.0,1,0,2,7,8,114,3,-1,0,3
725,55,5,1,0,0,-966.0,0,1,0,14,8,104,1,-1,0,3
726,44,7,1,1,0,1872.0,1,0,2,18,6,146,3,-1,0,3
727,41,1,0,1,0,166.0,1,0,2,14,8,350,2,-1,0,3
728,58,4,1,2,0,0.0,0,0,0,30,5,120,2,-1,0,3
729,47,0,2,1,0,3531.0,1,0,0,7,5,49,6,-1,0,3
730,50,0,1,1,0,10250.0,1,0,0,7,2,254,3,385,2,1
731,23,1,1,1,0,94.0,1,0,2,5,8,193,1,-1,0,3
732,53,0,2,1,0,1178.0,1,0,2,15,8,295,2,-1,0,3
733,46,1,1,1,0,548.0,0,0,0,12,1,1181,4,-1,0,3
734,52,4,1,2,0,698.0,1,0,0,11,5,213,2,-1,0,3
735,50,4,0,1,0,2.0,0,0,0,19,9,208,2,-1,0,3
736,59,9,0,1,0,330.0,0,0,0,27,1,27,5,-1,0,3
737,59,0,1,2,0,349.0,0,0,0,12,1,124,4,-1,0,3
738,39,1,1,0,0,481.0,0,0,0,13,8,197,3,357,1,1
739,58,4,1,2,0,136.0,1,0,0,8,5,199,1,-1,0,3
740,74,5,1,0,0,5539.0,0,0,0,3,3,253,2,181,1,2
741,37,1,1,1,0,934.0,0,0,2,9,8,258,2,-1,0,3
742,42,7,2,1,0,-193.0,1,0,0,13,8,1805,4,-1,0,3
