,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y
268,36.0,blue-collar,married,primary,no,1580.0,yes,no,cellular,7,615,3.0,-1,0.0,unknown,no
269,60.0,retired,married,secondary,no,1853.0,no,no,cellular,8,408,1.0,-1,0.0,unknown,yes
270,31.0,management,married,tertiary,no,351.0,no,no,cellular,8,165,3.0,-1,0.0,unknown,no
271,46.0,technician,divorced,secondary,no,129.0,no,no,unknown,6,75,2.0,-1,0.0,unknown,no
272,38.0,blue-collar,married,primary,no,2569.0,no,n,unknown,6,172,1.0,-1,0.0,unknown,no
273,49.0,technician,single,secondary,no,0.0,yes,no,unknown,5,484,2.0,-1,0.0,unknown,no
274,42.0,technician,single,tertiary,no,2157.0,yes,y,unknown,5,260,1.0,-1,0.0,unknown,no
275,36.0,management,married,tertiary,no,1594.0,yes,n,unknown,7,544,5.0,-1,0.0,unknown,no
276,54.0,blue-collar,married,secondary,no,1777.0,yes,n,cellular,5,13,5.0,178,6.0,success,no
277,33.0,technician,single,tertiary,no,6127.0,no,no,cellular,8,127,3.0,-1,0.0,unknown,no
278,37.0,housemaid,married,primary,no,94.0,yes,no,cellular,4,114,2.0,-1,0.0,unknown,no
279,47.0,management,married,tertiary,no,0.0,yes,n,telephone,2,138,4.0,9,2.0,other,no
280,42.0,blue-collar,married,primary,no,792.0,yes,y,cellular,11,611,2.0,175,12.0,other,no
281,36.0,blue-collar,married,primary,no,8326.0,yes,no,unknown,5,20,4.0,-1,0.0,unknown,no
282,40.0,blue-collar,married,primary,no,57.0,yes,no,cellular,7,1007,9.0,-1,0.0,unknown,yes
283,48.0,unemployed,married,primary,no,296.0,yes,no,unknown,5,164,8.0,-1,0.0,unknown,no
284,45.0,entrepreneur,divorced,tertiary,no,1273.0,yes,yes,cellular,11,206,2.0,162,3.0,failure,no
285,29.0,blue-collar,married,secondary,no,177.0,yes,no,unknown,5,146,3.0,-1,0.0,unknown,no
286,35.0,technician,divorced,secondary,no,-94.0,yes,no,unknown,5,114,2.0,-1,0.0,unknown,no
287,52.0,blue-collar,married,primary,no,1271.0,no,n,cellular,8,131,3.0,-1,0.0,unknown,no
288,35.0,retired,single,secondary,no,527.0,no,yes,unknown,7,348,3.0,-1,0.0,unknown,no
289,50.0,housemaid,married,secondary,no,0.0,yes,n,cellular,7,160,1.0,-1,0.0,unknown,no
290,50.0,administrator,married,secondary,no,697.0,no,n,cellular,8,118,4.0,-1,0.0,unknown,no
291,32.0,management,married,tertiary,no,1033.0,yes,no,unknown,5,71,1.0,-1,0.0,unknown,no
292,34.0,management,single,tertiary,no,421.0,no,no,cellular,8,383,3.0,-1,0.0,unknown,no
293,43.0,blue-collar,married,primary,no,445.0,yes,n,unknown,9,173,1.0,-1,0.0,unknown,no
294,60.0,management,divorced,unknown,no,404.0,yes,no,unknown,5,95,2.0,-1,0.0,unknown,no
295,32.0,blue-collar,married,secondary,no,298.0,yes,no,unknown,5,142,7.0,-1,0.0,unknown,no
296,48.0,blue-collar,married,secondary,no,2697.0,yes,yes,unknown,5,79,5.0,-1,0.0,unknown,no
297,40.0,management,married,primary,no,1231.0,yes,yes,unknown,5,184,2.0,-1,0.0,unknown,no
298,42.0,technician,married,secondary,no,994.0,yes,no,cellular,1,453,1.0,67,9.0,success,yes
299,24.0,self-employed,single,tertiary,no,931.0,yes,n,unknown,5,200,4.0,-1,0.0,unknown,no
300,40.0,technician,single,secondary,no,591.0,no,yes,cellular,8,87,6.0,-1,0.0,unknown,no
301,36.0,self-employed,single,tertiary,no,2000.0,no,no,unknown,6,94,1.0,-1,0.0,unknown,no
302,43.0,self-employed,single,primary,no,1337.0,yes,y,cellular,11,632,2.0,-1,0.0,unknown,no
303,42.0,services,married,secondary,no,146.0,yes,yes,cellular,5,670,4.0,346,1.0,failure,yes
304,30.0,management,married,tertiary,no,1235.0,no,no,cellular,1,119,2.0,-1,0.0,unknown,no
305,50.0,administrator,married,secondary,no,-197.0,yes,no,cellular,4,125,2.0,-1,0.0,unknown,no
306,47.0,management,married,unknown,no,10000.0,no,n,cellular,7,1103,3.0,-1,0.0,unknown,no
307,32.0,management,married,tertiary,no,9.0,no,no,cellular,8,386,4.0,-1,0.0,unknown,yes
308,24.0,blue-collar,divorced,secondary,no,513.0,yes,n,cellular,5,61,3.0,-1,0.0,unknown,no
309,38.0,management,married,tertiary,yes,-1007.0,yes,yes,unknown,6,71,1.0,-1,0.0,unknown,no
310,38.0,management,single,tertiary,no,0.0,yes,no,unknown,5,92,3.0,-1,0.0,unknown,no
311,30.0,management,married,tertiary,no,740.0,yes,yes,cellular,5,242,3.0,341,1.0,other,no
312,53.0,management,married,tertiary,no,0.0,no,n,cellular,8,240,2.0,-1,0.0,unknown,no
313,59.0,technician,married,secondary,no,2342.0,no,yes,telephone,7,226,1.0,-1,0.0,unknown,no
314,59.0,administrator,divorced,primary,no,0.0,yes,n,cellular,7,604,3.0,-1,0.0,unknown,no
315,40.0,blue-collar,married,primary,no,0.0,yes,no,unknown,5,410,2.0,-1,0.0,unknown,no
316,44.0,blue-collar,married,secondary,no,560.0,yes,no,unknown,5,80,1.0,-1,0.0,unknown,no
317,52.0,housemaid,married,secondary,no,411.0,yes,no,telephone,5,210,3.0,-1,0.0,unknown,no
318,53.0,services,married,secondary,no,-2.0,yes,yes,cellular,4,144,2.0,-1,0.0,unknown,no
319,38.0,entrepreneur,single,tertiary,no,638.0,yes,no,unknown,5,150,1.0,-1,0.0,unknown,no
320,59.0,management,married,tertiary,no,3998.0,yes,no,cellular,7,60,1.0,-1,0.0,unknown,no
321,43.0,housemaid,married,primary,no,94.0,no,no,cellular,7,35,9.0,-1,0.0,unknown,no
322,39.0,blue-collar,married,primary,no,519.0,yes,yes,unknown,5,117,1.0,-1,0.0,unknown,no
323,31.0,blue-collar,single,secondary,no,297.0,yes,no,cellular,11,279,2.0,-1,0.0,unknown,no
324,27.0,self-employed,married,tertiary,no,0.0,no,yes,cellular,7,133,4.0,-1,0.0,unknown,no
325,35.0,management,married,tertiary,no,231.0,no,no,cellular,8,130,6.0,-1,0.0,unknown,no
326,33.0,housemaid,married,primary,no,451.0,yes,n,cellular,5,327,1.0,-1,0.0,unknown,no
327,26.0,blue-collar,single,secondary,no,2007.0,no,n,cellular,7,272,3.0,182,2.0,success,yes
328,31.0,technician,married,tertiary,no,4315.0,yes,no,unknown,5,359,1.0,-1,0.0,unknown,no
329,58.0,entrepreneur,divorced,secondary,no,0.0,yes,no,cellular,5,270,3.0,-1,0.0,unknown,no
330,58.0,technician,married,secondary,no,592.0,no,n,unknown,6,206,1.0,-1,0.0,unknown,no
331,44.0,services,married,secondary,no,191.0,yes,yes,cellular,5,490,1.0,-1,0.0,unknown,no
332,59.0,blue-collar,divorced,primary,no,4399.0,yes,no,telephone,7,69,8.0,-1,0.0,unknown,no
333,33.0,management,married,tertiary,no,250.0,no,no,cellular,3,377,6.0,-1,0.0,unknown,yes
334,36.0,blue-collar,married,secondary,no,-190.0,yes,no,unknown,5,348,2.0,-1,0.0,unknown,no
335,35.0,technician,married,secondary,no,46.0,no,n,cellular,8,404,4.0,-1,0.0,unknown,no
336,36.0,management,divorced,tertiary,no,102.0,yes,no,cellular,4,114,1.0,-1,0.0,unknown,no
337,37.0,services,married,secondary,no,749.0,yes,n,cellular,4,121,2.0,-1,0.0,unknown,no
338,31.0,services,married,secondary,no,490.0,yes,no,cellular,11,394,5.0,179,2.0,other,no
339,34.0,management,married,tertiary,no,82.0,no,no,unknown,5,94,6.0,-1,0.0,unknown,no
340,41.0,blue-collar,single,primary,yes,-137.0,yes,y,unknown,5,189,1.0,-1,0.0,unknown,no
341,59.0,retired,married,primary,no,0.0,no,n,cellular,8,66,2.0,-1,0.0,unknown,no
342,32.0,entrepreneur,married,unknown,no,1034.0,no,no,cellular,1,3000,1.0,-1,0.0,unknown,no
343,53.0,services,married,secondary,no,341.0,no,no,cellular,8,90,1.0,104,2.0,success,no
344,27.0,unemployed,single,primary,no,1459.0,yes,no,telephone,1,153,1.0,-1,0.0,unknown,no
345,35.0,administrator,married,secondary,no,0.0,yes,n,unknown,6,359,1.0,-1,0.0,unknown,no
346,54.0,technician,married,secondary,no,827.0,no,yes,unknown,6,294,2.0,-1,0.0,unknown,no
347,59.0,retired,married,primary,no,363.0,no,no,cellular,4,400,1.0,-1,0.0,unknown,yes
348,57.0,retired,married,primary,no,6969.0,no,n,cellular,11,152,2.0,-1,0.0,unknown,no
349,54.0,management,divorced,tertiary,no,92.0,no,yes,telephone,7,86,4.0,-1,0.0,unknown,no
350,58.0,retired,married,primary,no,69.0,no,no,cellular,8,76,8.0,-1,0.0,unknown,no
351,36.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,5,189,1.0,-1,0.0,unknown,no
352,35.0,services,single,secondary,no,2223.0,no,no,cellular,11,499,3.0,-1,0.0,unknown,no
353,48.0,blue-collar,married,secondary,no,0.0,yes,n,cellular,4,255,2.0,318,5.0,other,no
354,45.0,entrepreneur,divorced,tertiary,no,-395.0,yes,no,unknown,5,470,1.0,-1,0.0,unknown,yes
355,36.0,administrator,married,tertiary,no,0.0,yes,no,cellular,7,62,1.0,-1,0.0,unknown,no
356,39.0,entrepreneur,married,tertiary,no,0.0,no,no,cellular,8,422,10.0,-1,0.0,unknown,no
357,44.0,administrator,divorced,secondary,no,397.0,yes,yes,cellular,2,127,1.0,257,1.0,other,yes
358,32.0,technician,married,tertiary,no,2976.0,yes,no,cellular,2,783,1.0,175,5.0,failure,yes
359,28.0,unemployed,single,tertiary,no,0.0,no,n,telephone,2,39,1.0,-1,0.0,unknown,no
360,43.0,management,married,tertiary,no,1825.0,yes,no,unknown,5,742,2.0,-1,0.0,unknown,no
361,32.0,technician,single,tertiary,no,388.0,yes,no,cellular,8,119,2.0,-1,0.0,unknown,no
362,35.0,self-employed,divorced,secondary,no,3443.0,no,n,cellular,7,409,4.0,-1,0.0,unknown,no
363,57.0,entrepreneur,married,secondary,no,666.0,no,n,cellular,8,138,1.0,-1,0.0,unknown,no
364,31.0,services,married,secondary,yes,-455.0,no,y,cellular,7,168,2.0,-1,0.0,unknown,no
365,32.0,blue-collar,single,secondary,no,623.0,yes,no,cellular,4,0,4.0,-1,0.0,unknown,no
366,33.0,administrator,married,secondary,no,252.0,yes,no,cellular,7,270,2.0,-1,0.0,unknown,no
367,41.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,5,273,3.0,-1,0.0,unknown,no
368,38.0,management,single,secondary,no,53.0,no,no,unknown,6,280,1.0,-1,0.0,unknown,no
369,21.0,student,single,secondary,no,232.0,yes,no,unknown,5,110,2.0,-1,0.0,unknown,no
370,44.0,technician,married,secondary,no,1210.0,no,no,unknown,6,690,2.0,-1,0.0,unknown,no
371,33.0,technician,single,secondary,no,2583.0,no,n,cellular,2,129,1.0,-1,0.0,unknown,no
372,23.0,technician,single,secondary,no,283.0,yes,no,cellular,9,175,1.0,184,2.0,success,yes
373,27.0,services,married,secondary,no,199.0,no,no,cellular,2,108,2.0,195,6.0,failure,no
374,56.0,management,divorced,tertiary,no,66.0,no,yes,cellular,7,72,4.0,-1,0.0,unknown,no
375,32.0,technician,married,secondary,no,-413.0,yes,no,cellular,8,100,2.0,-1,0.0,unknown,no
376,30.0,unemployed,married,secondary,no,0.0,no,no,cellular,8,61,4.0,-1,0.0,unknown,no
377,34.0,blue-collar,single,secondary,no,381.0,yes,no,unknown,5,102,1.0,-1,0.0,unknown,no
378,44.0,self-employed,married,unknown,no,680.0,yes,no,telephone,7,84,1.0,-1,0.0,unknown,no
379,42.0,self-employed,divorced,secondary,no,484.0,yes,no,cellular,11,321,3.0,127,3.0,failure,no
380,53.0,retired,married,tertiary,no,7132.0,no,no,cellular,8,88,2.0,-1,0.0,unknown,no
381,45.0,self-employed,single,tertiary,no,0.0,no,no,cellular,11,125,2.0,-1,0.0,unknown,no
382,27.0,self-employed,single,secondary,no,50.0,no,n,cellular,1,168,1.0,-1,0.0,unknown,no
383,50.0,blue-collar,married,primary,no,0.0,yes,no,unknown,5,257,6.0,-1,0.0,unknown,no
384,22.0,student,single,unknown,no,0.0,no,n,cellular,7,69,3.0,-1,0.0,unknown,no
385,58.0,administrator,married,secondary,no,2160.0,yes,yes,cellular,5,1090,1.0,-1,0.0,unknown,yes
386,53.0,blue-collar,married,primary,no,38.0,no,yes,cellular,7,321,5.0,-1,0.0,unknown,no
387,34.0,technician,single,secondary,no,105.0,yes,no,cellular,5,146,2.0,171,3.0,failure,no
388,31.0,blue-collar,single,secondary,no,0.0,yes,n,unknown,5,397,9.0,-1,0.0,unknown,no
389,43.0,services,married,primary,no,2557.0,yes,no,telephone,10,166,3.0,183,5.0,success,yes
390,53.0,services,divorced,primary,no,200.0,no,n,cellular,11,182,3.0,-1,0.0,unknown,no
391,33.0,administrator,divorced,secondary,no,140.0,yes,no,unknown,5,139,1.0,-1,0.0,unknown,no
392,48.0,technician,married,secondary,no,761.0,no,n,cellular,11,307,2.0,-1,0.0,unknown,no
393,33.0,services,single,secondary,no,148.0,yes,n,cellular,4,271,1.0,150,1.0,failure,no
394,32.0,technician,single,secondary,no,-5.0,no,yes,cellular,8,300,4.0,-1,0.0,unknown,no
395,50.0,administrator,married,unknown,no,0.0,no,no,cellular,8,120,2.0,-1,0.0,unknown,no
396,37.0,administrator,married,primary,no,7208.0,no,no,unknown,6,117,1.0,-1,0.0,unknown,no
397,60.0,entrepreneur,married,tertiary,no,1164.0,yes,no,unknown,5,325,1.0,-1,0.0,unknown,no
398,31.0,technician,single,secondary,no,4.0,yes,no,cellular,4,172,3.0,-1,0.0,unknown,no
399,36.0,services,married,secondary,no,84.0,no,n,cellular,8,206,3.0,-1,0.0,unknown,no
400,36.0,technician,married,secondary,no,3579.0,no,no,cellular,8,308,2.0,-1,0.0,unknown,no
401,61.0,retired,married,primary,no,2686.0,no,no,telephone,10,84,3.0,-1,0.0,unknown,no
402,43.0,management,married,tertiary,no,370.0,no,no,cellular,8,142,5.0,-1,0.0,unknown,no
403,47.0,technician,married,secondary,no,2394.0,no,yes,unknown,6,61,2.0,-1,0.0,unknown,no
404,28.0,blue-collar,single,secondary,no,517.0,no,yes,cellular,2,91,3.0,213,1.0,success,no
405,30.0,management,single,tertiary,no,596.0,no,no,cellular,6,125,2.0,-1,0.0,unknown,no
406,42.0,administrator,divorced,secondary,no,154.0,yes,no,cellular,5,133,2.0,-1,0.0,unknown,no
407,38.0,management,married,tertiary,no,-585.0,yes,no,unknown,7,196,4.0,-1,0.0,unknown,no
408,36.0,blue-collar,divorced,secondary,no,853.0,no,n,unknown,6,15,12.0,-1,0.0,unknown,no
409,37.0,management,married,tertiary,no,2019.0,yes,no,cellular,5,368,1.0,-1,0.0,unknown,no
410,40.0,blue-collar,married,primary,no,303.0,no,no,unknown,5,104,6.0,-1,0.0,unknown,no
411,34.0,blue-collar,married,secondary,no,-29.0,yes,n,cellular,5,200,2.0,364,2.0,other,no
412,36.0,technician,single,secondary,no,-272.0,no,yes,cellular,7,53,6.0,-1,0.0,unknown,no
413,47.0,services,married,secondary,no,518.0,no,n,cellular,8,96,2.0,-1,0.0,unknown,no
414,29.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,6,123,2.0,-1,0.0,unknown,no
415,43.0,management,married,tertiary,yes,0.0,no,no,cellular,7,455,2.0,-1,0.0,unknown,no
416,38.0,management,married,tertiary,no,238.0,no,no,cellular,5,131,1.0,90,2.0,success,no
417,44.0,technician,single,secondary,no,196.0,yes,no,cellular,2,386,3.0,-1,0.0,unknown,no
418,32.0,blue-collar,single,secondary,no,5252.0,yes,no,unknown,5,1162,2.0,-1,0.0,unknown,no
419,30.0,management,married,tertiary,no,1476.0,yes,yes,unknown,6,199,4.0,-1,0.0,unknown,no
420,38.0,blue-collar,single,primary,no,490.0,yes,yes,unknown,8,17,1.0,-1,0.0,unknown,no
421,31.0,technician,married,tertiary,no,3338.0,yes,no,cellular,12,264,2.0,-1,0.0,unknown,yes
422,28.0,entrepreneur,single,tertiary,no,104.0,no,no,cellular,4,170,1.0,-1,0.0,unknown,no
423,37.0,technician,divorced,secondary,no,1176.0,no,yes,unknown,5,282,2.0,-1,0.0,unknown,no
424,31.0,blue-collar,married,secondary,no,136.0,no,no,cellular,5,228,2.0,267,1.0,failure,yes
425,35.0,blue-collar,single,secondary,no,3507.0,yes,no,cellular,5,422,2.0,-1,0.0,unknown,no
426,47.0,administrator,divorced,secondary,no,207.0,yes,no,cellular,2,244,1.0,271,4.0,failure,no
427,48.0,administrator,married,unknown,no,3756.0,no,no,cellular,8,65,10.0,-1,0.0,unknown,no
428,58.0,entrepreneur,married,tertiary,yes,0.0,no,yes,cellular,7,138,4.0,-1,0.0,unknown,no
429,43.0,entrepreneur,married,primary,no,0.0,yes,no,unknown,5,222,9.0,-1,0.0,unknown,no
430,49.0,blue-collar,married,secondary,no,1039.0,yes,n,cellular,5,156,2.0,178,1.0,failure,no
431,54.0,services,married,secondary,no,812.0,no,no,cellular,7,113,6.0,-1,0.0,unknown,no
432,51.0,unemployed,married,secondary,no,425.0,yes,n,unknown,5,286,14.0,-1,0.0,unknown,no
433,57.0,retired,married,tertiary,no,1292.0,no,no,cellular,3,89,1.0,-1,0.0,unknown,no
434,31.0,blue-collar,married,secondary,no,873.0,yes,no,unknown,5,145,4.0,-1,0.0,unknown,no
435,41.0,management,married,tertiary,no,0.0,no,no,cellular,9,294,4.0,63,11.0,other,yes
436,38.0,administrator,single,secondary,no,3239.0,no,n,unknown,6,817,2.0,-1,0.0,unknown,yes
437,33.0,administrator,divorced,secondary,no,961.0,no,no,cellular,1,308,2.0,-1,0.0,unknown,no
438,27.0,management,single,secondary,no,0.0,yes,n,unknown,5,162,1.0,-1,0.0,unknown,no
439,56.0,technician,divorced,secondary,no,99.0,yes,no,unknown,5,155,2.0,-1,0.0,unknown,no
440,33.0,management,married,secondary,no,609.0,yes,n,unknown,5,239,2.0,-1,0.0,unknown,no
441,55.0,blue-collar,married,primary,no,-1217.0,yes,n,cellular,8,242,4.0,-1,0.0,unknown,no
442,38.0,entrepreneur,married,tertiary,no,1514.0,no,yes,cellular,11,160,3.0,120,3.0,failure,no
443,36.0,management,married,tertiary,no,139.0,yes,no,cellular,4,79,1.0,-1,0.0,unknown,no
444,35.0,blue-collar,single,secondary,no,4845.0,no,no,cellular,11,718,1.0,-1,0.0,unknown,no
445,44.0,administrator,married,secondary,no,251.0,no,y,telephone,7,122,3.0,-1,0.0,unknown,no
446,37.0,blue-collar,single,primary,no,914.0,no,no,unknown,6,72,1.0,-1,0.0,unknown,no
447,30.0,technician,single,secondary,no,0.0,yes,no,telephone,2,678,2.0,252,1.0,other,no
448,51.0,management,married,tertiary,no,994.0,no,no,cellular,9,268,1.0,98,3.0,failure,no
449,50.0,management,married,tertiary,no,8205.0,yes,no,telephone,10,293,3.0,508,1.0,other,no
450,42.0,blue-collar,married,secondary,no,0.0,yes,n,cellular,7,184,2.0,-1,0.0,unknown,no
451,43.0,management,married,tertiary,no,409.0,no,no,cellular,7,100,7.0,-1,0.0,unknown,no
452,46.0,blue-collar,married,secondary,no,1934.0,yes,n,unknown,5,20,1.0,-1,0.0,unknown,no
453,64.0,management,married,tertiary,no,4688.0,no,no,cellular,10,200,1.0,-1,0.0,unknown,yes
454,35.0,technician,single,secondary,no,4645.0,yes,n,cellular,1,502,3.0,270,15.0,other,no
455,31.0,administrator,single,secondary,no,738.0,yes,no,cellular,7,381,1.0,-1,0.0,unknown,no
456,59.0,blue-collar,married,secondary,no,681.0,yes,no,telephone,4,427,2.0,-1,0.0,unknown,no
457,37.0,blue-collar,married,unknown,no,622.0,yes,no,cellular,5,175,1.0,-1,0.0,unknown,no
458,39.0,administrator,divorced,secondary,no,83.0,yes,n,cellular,7,69,6.0,-1,0.0,unknown,no
459,38.0,self-employed,married,secondary,no,581.0,yes,n,cellular,2,281,5.0,-1,0.0,unknown,no
460,46.0,blue-collar,married,primary,no,1227.0,no,no,telephone,1,157,3.0,-1,0.0,unknown,no
461,29.0,administrator,divorced,secondary,no,-254.0,yes,no,cellular,5,406,2.0,-1,0.0,unknown,yes
462,32.0,management,divorced,primary,no,137.0,yes,no,unknown,5,13,12.0,-1,0.0,unknown,no
463,31.0,technician,married,tertiary,no,0.0,yes,no,unknown,6,67,2.0,-1,0.0,unknown,no
464,44.0,housemaid,married,secondary,no,2541.0,no,no,cellular,8,138,3.0,-1,0.0,unknown,no
465,48.0,administrator,married,secondary,no,2707.0,no,no,cellular,11,212,2.0,-1,0.0,unknown,no
466,46.0,blue-collar,married,primary,no,557.0,no,no,unknown,6,89,1.0,-1,0.0,unknown,no
467,26.0,technician,married,secondary,no,915.0,no,no,cellular,6,384,1.0,-1,0.0,unknown,yes
468,37.0,housemaid,single,primary,no,0.0,no,no,unknown,6,131,2.0,-1,0.0,unknown,no
469,31.0,management,married,tertiary,no,155.0,yes,no,cellular,9,214,1.0,99,1.0,failure,no
470,26.0,administrator,single,tertiary,no,6.0,yes,no,cellular,5,171,1.0,-1,0.0,unknown,no
471,38.0,services,married,secondary,no,497.0,yes,y,unknown,5,88,5.0,-1,0.0,unknown,no
472,32.0,blue-collar,married,primary,no,187.0,yes,no,cellular,7,156,2.0,-1,0.0,unknown,no
473,33.0,technician,divorced,tertiary,no,0.0,yes,n,cellular,6,72,1.0,-1,0.0,unknown,no
474,32.0,administrator,married,primary,no,557.0,yes,no,unknown,5,173,1.0,-1,0.0,unknown,no
475,46.0,blue-collar,married,primary,no,476.0,yes,no,unknown,5,311,4.0,-1,0.0,unknown,no
476,53.0,technician,divorced,secondary,no,173.0,no,yes,unknown,7,157,1.0,-1,0.0,unknown,no
477,31.0,blue-collar,single,secondary,no,823.0,no,no,unknown,5,174,3.0,-1,0.0,unknown,no
478,32.0,administrator,married,secondary,no,1156.0,no,yes,unknown,7,74,5.0,-1,0.0,unknown,no
479,30.0,blue-collar,single,primary,no,546.0,yes,no,unknown,5,396,1.0,-1,0.0,unknown,no
480,48.0,administrator,single,secondary,no,3531.0,yes,no,cellular,4,81,2.0,287,6.0,failure,no
481,32.0,technician,single,secondary,no,-320.0,yes,no,unknown,5,128,1.0,-1,0.0,unknown,no
482,60.0,management,married,tertiary,no,3401.0,no,no,cellular,2,121,1.0,95,2.0,success,no
483,42.0,technician,divorced,secondary,no,-78.0,yes,yes,cellular,7,10,1.0,-1,0.0,unknown,no
484,34.0,administrator,single,tertiary,no,4254.0,yes,no,cellular,11,714,1.0,-1,0.0,unknown,yes
485,57.0,services,married,primary,no,1728.0,yes,no,telephone,7,164,1.0,-1,0.0,unknown,no
486,55.0,management,married,tertiary,no,1267.0,yes,n,unknown,5,82,2.0,-1,0.0,unknown,no
487,55.0,retired,married,secondary,no,0.0,no,no,cellular,7,593,2.0,-1,0.0,unknown,no
488,41.0,blue-collar,married,primary,yes,76.0,no,y,cellular,7,439,1.0,-1,0.0,unknown,no
489,40.0,technician,married,secondary,no,5811.0,yes,no,cellular,11,172,1.0,-1,0.0,unknown,no
490,36.0,unemployed,married,primary,no,0.0,no,n,unknown,6,107,1.0,-1,0.0,unknown,no
491,30.0,management,married,tertiary,no,151.0,no,no,cellular,8,121,1.0,-1,0.0,unknown,no
492,32.0,retired,married,secondary,no,86.0,no,n,cellular,1,639,1.0,94,1.0,success,yes
493,32.0,administrator,divorced,tertiary,no,312.0,yes,yes,unknown,5,886,3.0,-1,0.0,unknown,no
494,52.0,blue-collar,married,primary,no,1515.0,no,no,cellular,8,20,4.0,-1,0.0,unknown,no
495,53.0,self-employed,married,tertiary,no,687.0,no,no,cellular,2,319,5.0,-1,0.0,unknown,no
496,36.0,blue-collar,married,primary,no,44.0,no,no,unknown,6,11,2.0,-1,0.0,unknown,no
497,65.0,unemployed,married,tertiary,no,0.0,no,no,cellular,8,465,1.0,-1,0.0,unknown,no
498,32.0,technician,single,secondary,no,-156.0,yes,no,cellular,5,4,2.0,-1,0.0,unknown,no
499,32.0,self-employed,divorced,primary,no,0.0,yes,no,cellular,4,232,2.0,-1,0.0,unknown,no
500,60.0,retired,married,secondary,yes,0.0,no,n,cellular,8,316,2.0,-1,0.0,unknown,no
